-35.252,-81.267,-136.08,-139.32,-25.677,-23.995,-38.178,-44.502,1.0079,17.483,26.782,17.482,-18.193,-11.083,-10.729,-0.90455,-5.5826,-6.62,-8.8767,11.443,-0.13034,-4.1486,12.912,-6.4499,-2.3946,2.121,18.205,12.276,-8.6274,-10.596,-11.899,-2.1426,-14.876,-16.563,-0.19259,-14.241,10.725,8.633,16.785,7.2585,-4.9508,5.142,2.457,-13.549,-5.7268,-10.817,3.3733,2.2416,-13.08,-4.4585,-0.62879,2.8022,4.1002,4.2905,-5.4979,-2.7834,1.8246,-10.524,4.0937,2.2567,1
-48.957,-72.891,-122.52,-149.55,-13.817,-23.881,-39.835,-48.114,7.6237,13.757,23.177,11.479,-1.8798,-12.045,-17.315,-22.892,4.825,3.091,0.91587,6.5114,5.9332,3.5269,6.4348,-7.6214,15.53,11.578,4.7454,0.098379,-5.8759,-8.4553,-12.555,-18.338,-6.5595,3.7764,2.3705,-5.5823,-3.1066,4.4718,13.39,-6.935,7.4116,5.9712,2.553,0.021148,-4.736,-4.1954,8.9982,7.7879,5.9157,-5.3713,-5.5457,-4.8214,8.5015,13.233,-8.8526,-9.4755,-9.5043,3.3843,1.2413,-10.328,1
-54.427,-65.381,-125,-153.16,-14.911,-21.843,-38.186,-50.785,9.6039,8.4869,9.1872,27.261,5.9567,-11.767,-14.316,-20.625,11.217,3.1947,5.6833,-2.8955,5.7965,0.37735,-5.5482,5.5252,2.0857,17.478,4.9593,7.5254,-4.6329,-7.8059,-16.962,-8.2542,9.7123,-9.3717,-16.958,-17.961,3.5051,2.187,7.6195,21.686,-9.0705,12.777,5.5576,-5.183,0.60452,14.204,6.25,0.1593,-4.5848,-2.0368,5.9209,2.6142,-3.5786,-1.6232,3.2405,9.4131,-2.247,4.2907,6.395,-0.81059,1
-50.837,-79.08,-130.39,-148.15,-28.361,-19.862,-42.027,-41.729,-0.86321,19.02,19.684,7.8306,-1.288,-8.4422,-26.317,-23.266,-1.1406,-3.5493,4.3548,-0.66959,0.58682,5.878,1.9436,-6.0475,8.3138,-8.5247,13.561,9.6147,-1.7466,-16.568,-5.9403,-10.117,-9.9354,-4.0979,-0.093601,-11.35,1.5118,7.4998,9.8146,10.626,-2.6147,12.339,5.5699,-10.1,9.167,0.36893,24.334,12.915,10.606,-16.387,-15.233,13.714,10.614,4.3847,3.2324,0.90904,8.7692,-2.2132,-1.6414,-1.6391,1
-55.511,-78.889,-136.79,-145.47,-3.3739,-23.807,-39.092,-35.55,2.0658,17.161,12.058,20.787,-17.963,-17.803,-18.056,-27.367,5.1769,0.69954,4.1985,3.7073,-8.0382,1.4521,8.0443,-6.5249,13.015,-3.9429,17.102,6.851,-8.6105,0.95436,-7.7187,-15.778,-2.7781,-12.153,-5.069,-10.539,4.9333,3.9201,16.131,12.978,-7.5653,-4.8413,7.4526,0.36093,-0.38852,-5.6347,-20.806,-5.7698,-0.27242,0.057045,-10.297,-15.073,-7.2645,5.5869,3.8575,8.1466,5.246,5.6171,1.0472,4.9241,1
-57.258,-75.984,-128.13,-159.02,-21.602,-11.971,-37.927,-39.905,-0.064077,0.91689,10.344,24.083,-3.4207,-8.2875,-15.789,-17.009,-8.5762,-11.371,2.3962,-3.1374,2.401,6.5931,-0.016297,2.061,7.1445,6.0152,1.3491,-3.0046,4.7639,-6.9328,-15.863,-2.9488,-0.39877,-10.288,-11.739,-14.927,-1.5713,5.5509,10.841,17.281,-1.8168,-3.7,-5.355,3.669,-2.0126,-0.021645,-6.4801,-2.6804,7.4242,14.507,-2.6527,0.20891,-13.676,3.5297,-3.7869,12.579,-2.6064,0.32884,-4.9568,-9.2951,1
-46.067,-78.058,-139.6,-148.31,-14.078,-29.237,-27.075,-51.477,2.0447,21.844,16.082,9.1559,-11.418,-14.153,-28.139,-17.238,0.44049,-1.1741,1.0957,-5.1949,10.929,-0.32193,15.181,-0.0026298,-3.3335,21.92,11.317,4.2139,-6.8241,-5.5447,-12.337,-19.479,-0.90449,1.8882,-8.159,-9.517,-0.77795,9.5518,-6.3359,16.166,8.7446,0.86702,-11.919,-3.3876,-4.3201,10.981,0.48679,2.4954,-2.953,3.255,-1.7225,6.813,-6.2677,-2.823,-5.1087,-9.7171,10.695,7.9894,4.2305,-14.226,1
-48.51,-73.674,-131.16,-154.22,-15.473,-22.61,-35.623,-47.492,4.5863,20.079,9.3603,28.418,-7.8629,-3.1224,-27.533,-21.947,7.7862,-5.3429,-10.853,7.205,1.2353,4.9977,-0.055628,3.658,1.3804,-9.62,-4.0416,1.9238,-4.3082,-5.7476,-13.695,-6.8099,-10.852,-18.58,-15.024,-3.1582,-2.1112,-5.2827,5.5217,3.822,-6.0256,2.6415,3.8679,1.6104,-0.59824,-5.9771,18.262,1.3981,10.696,11.534,-11.556,-0.90581,-0.60335,5.3998,3.0234,7.7394,-1.7442,-10.268,-4.193,-4.0285,1
-48.175,-72.242,-136.02,-137.49,-23.574,-25.948,-32.328,-38.213,10.067,15.415,10.819,21.683,-11.701,-16.016,-26.183,-18.072,1.3045,3.3524,-2.0289,3.3874,-0.86161,4.4468,6.9203,1.2322,9.7781,4.2313,12.15,28.304,-18.604,-2.3623,-15.529,-15.74,-3.9122,-13.368,-15.722,-12.135,-5.1424,14.56,11.404,6.5595,-8.1835,-2.4739,0.6496,1.27,-11.029,-0.041495,-4.8647,3.2912,-8.1342,11.101,1.742,5.6288,-12.257,10.153,1.4246,-3.2951,8.2387,-10.052,3.6687,9.88,1
-53.092,-73.215,-137.96,-148.83,-9.0594,-24.935,-38.978,-35.232,-1.7325,17.131,19.335,20.811,-4.1133,-7.4934,-14.448,-24.319,2.8188,6.906,-1.8916,4.4283,-0.4842,2.3607,1.3011,-10.755,-2.1584,4.9201,-1.1369,4.5686,-0.39201,-7.978,-7.6851,-7.7298,-2.9988,8.7529,-4.0306,-3.836,-1.0335,8.239,6.9908,6.6898,10.934,-6.5862,-0.26384,13.668,5.0479,0.5339,0.026632,-3.7619,2.9625,-11.291,2.2945,9.4888,-0.71027,5.2752,-6.5101,-8.1338,9.6644,11.613,-3.4411,-3.0707,1
-65.976,-79.346,-125.37,-156.73,-13.101,-31.435,-43.406,-46.38,-2.6328,4.5269,9.5168,16.776,-14.976,-12.785,-13.746,-24.814,-4.8478,8.7982,5.4235,9.0697,-10.36,11.978,14.457,2.3617,4.0026,14.115,6.2902,2.2374,-0.68261,-2.6039,-5.3585,-16.37,-5.3921,-4.9482,-1.7815,0.32825,12.742,4.9036,22.718,15.463,-2.1448,4.2207,9.6773,7.2997,-0.56977,-6.5219,-1.8699,4.0897,-2.7472,-9.9329,-0.21746,-12.841,4.7771,-5.4697,-2.4829,10.675,-1.0252,0.66092,-7.6336,3.9794,1
-52.637,-79.162,-130.15,-150.81,-13.884,-14.605,-32.486,-46.321,1.6605,15.637,7.1292,18.42,-5.053,-15.338,-30.393,-18.244,-8.8674,-5.8938,1.724,-8.0328,1.5507,5.1126,3.6331,-0.12962,5.7401,10.297,13.536,9.7612,-8.9331,-2.6044,3.526,-7.8439,-1.8303,-19.515,-5.5479,-4.5301,7.6552,1.8803,8.2587,8.8868,4.7281,6.4765,6.2817,-5.4878,-2.4712,-4.8129,5.7215,2.5517,5.6682,-1.9899,6.977,-0.60497,-0.57649,-5.2868,-3.3162,-3.1093,1.8665,-0.72032,7.3765,-4.6912,1
-45.553,-84.148,-120.84,-147.65,-7.8323,-22.684,-35.215,-39.879,11.433,13.928,27.356,26.131,2.574,-7.3652,-17.476,-33.32,5.6452,5.4553,-3.5036,4.2806,3.6839,-4.7851,0.73984,-0.51794,8.1093,3.3295,8.3064,16.843,-8.8308,9.7481,-2.2578,-25.794,-7.1101,2.8698,-6.8756,-7.0415,8.2555,9.9382,5.6029,0.28144,-1.9571,3.7847,-9.4675,-0.24156,-8.1043,15.687,6.9523,-1.2042,-4.7109,-0.23579,0.31376,4.3228,2.6816,2.7493,-1.8787,-1.6335,2.9236,-5.3726,-7.7615,10.802,1
-52.775,-82.232,-136.59,-136.94,-16.886,-25.761,-43.904,-48.505,14.147,20.404,24.184,8.5798,-15.427,-18.11,-28.883,-10.044,-5.2686,-11.684,1.5282,7.7301,-18.774,4.548,-5.2804,-3.7945,-0.95228,-2.9325,7.515,4.7566,-6.2062,-12.17,-7.9657,-21.184,7.7236,-6.1128,-11.929,5.4418,-3.7983,9.6983,4.2222,12.554,17.054,-17.312,0.72749,-1.0712,4.8374,7.1594,2.575,-6.5294,-1.5765,9.7227,-1.1039,3.3857,7.0466,-1.3756,-6.1914,-4.3253,8.1523,0.96902,-8.7725,1.0861,1
-51.996,-83.982,-129.97,-148.96,-26.594,-19.666,-31.129,-37.117,-2.4988,17.131,27.11,24.017,0.96087,-20.723,-18.585,-15.157,-10.087,-4.1852,-5.7754,10.65,-10.313,5.9481,9.993,4.9484,5.1118,2.1505,15.399,2.5944,-15.501,6.3241,-11.033,-14.889,0.98313,-11.78,-15.066,-10.869,0.77759,-1.6125,18.985,5.157,5.568,1.8819,-11.706,-3.6474,6.8955,0.12167,-8.7298,-5.3391,8.8947,-7.3657,-8.0752,-13.414,5.0586,-0.83307,-3.7434,-13.717,-0.80525,-9.9927,-4.3476,5.5308,1
-52.042,-78.527,-138.07,-146.31,-17.917,-26.327,-37.419,-52.584,9.1896,10.838,21.278,11.844,-17.857,-15.278,-15.65,-24.076,-1.5027,4.0694,-0.38612,1.6002,2.2852,-6.8132,-7.1016,-2.9626,6.3224,11.429,3.217,13.182,0.46135,-14.654,-23.293,-9.45,-6.5242,-8.1925,-8.6055,-9.061,-3.2533,9.2488,-0.54337,7.277,-0.37091,2.3215,-3.8574,-2.1279,-6.8032,-8.7213,-5.8406,-5.8806,-6.2141,1.3659,3.6679,-6.6976,6.1256,8.5373,6.2657,4.6327,0.086223,-3.3922,-1.7345,-1.5794,1
-57.735,-83.824,-125.84,-142.44,-9.6793,-24.749,-35.924,-50.146,5.5566,14.21,17.308,20.676,-16.18,-20.046,-31.433,-27.518,-0.28237,-8.5462,-3.0077,-0.7941,-1.8898,6.4989,2.3263,-6.2166,-2.9236,5.1163,7.9355,4.7809,-21.725,-10.375,-29.124,-8.65,-3.2741,-6.4873,-7.6735,-13.493,11.474,10.899,22.224,-1.5411,5.1178,-2.7516,6.1307,0.73429,1.9797,-0.95653,-0.29269,-16.132,-7.0275,0.87773,8.9408,4.8191,-1.325,2.896,-9.3747,-7.4013,0.38673,-3.1449,-8.6992,7.7948,1
-53.594,-79.125,-124.04,-145.38,-7.0359,-14.862,-40.198,-57.413,0.8197,18.402,26.767,28.102,-4.2156,-4.2996,-10.477,-18.034,13.47,-15.402,0.48649,5.7532,-2.6552,-6.1657,1.7198,-10.64,-8.4084,6.3143,18.558,7.6536,1.4573,-3.0423,-9.9896,-10.62,9.1946,1.336,-8.248,1.3357,3.193,17.444,1.9247,16.762,0.29776,-8.2407,1.1687,23.116,-1.6726,3.6914,-10.315,-4.713,-8.6457,-0.73205,10.117,-4.3907,-15.06,-13.025,-1.978,3.494,0.47829,-0.69845,-1.4151,3.4326,1
-58.332,-79.89,-124.25,-155.78,-15.31,-24.883,-40.583,-48.214,10.454,11.928,26.304,27.496,-12.457,-6.043,-19.402,-6.1704,-0.05558,-12.266,5.256,-5.7511,-1.4069,2.2865,0.44711,6.117,7.3101,-4.053,9.6634,15.019,3.5784,-15.675,-6.5014,-16.712,-13.185,2.2318,-9.5001,-11.186,-3.6087,12.702,13.726,12.481,-4.3328,3.6282,2.2029,2.2338,-4.9885,4.273,-1.3093,7.8697,-8.3177,-3.9138,-6.5878,3.6581,-9.65,-5.7361,3.1203,-8.0509,4.3362,-5.8697,-1.3592,3.6011,1
-52.263,-83.811,-145.55,-150.81,-27.911,-16.964,-35.458,-43.73,-2.1681,15.55,14.757,15.046,4.0489,-4.7451,-26.593,-19.13,-6.1038,-7.404,-11.401,-15.851,-7.7018,-4.318,2.113,-6.824,-0.93405,11.629,-1.6516,8.2279,-3.0888,-19.147,2.5775,-13.603,-0.55362,-5.4911,-16.773,-13.863,2.7975,-3.6569,17.964,9.0573,6.9993,2.9377,1.9651,-9.239,1.6898,-2.0036,-1.9233,-3.5254,0.43325,-4.3397,-7.018,-0.12498,2.708,4.7463,-6.0473,5.3681,-1.1934,-5.0622,0.95976,4.3432,1
-63.935,-74.948,-128.86,-152.8,-6.3663,-15.546,-50.457,-35.646,-1.1803,11.899,32.342,21.681,-5.2249,-13.641,-2.6149,-28.769,-1.8189,-3.7654,-2.1593,3.3177,-1.2437,3.1915,10.15,-4.2262,12.019,3.9178,7.2537,16.765,-0.78866,3.3838,-10.462,-20.078,-13.525,0.264,-14.919,-8.7369,10.683,9.625,16.061,1.1988,1.0605,8.9037,15.18,-1.2334,5.0638,7.3073,-6.779,0.49482,-6.115,-4.6446,-0.8342,-9.4069,10.158,3.9476,-10.723,1.9595,-9.0175,-11.453,8.0233,8.1611,1
-64.635,-71.913,-132.08,-144.47,-15.657,-13.492,-35.603,-36.287,5.3464,10.609,7.1296,11.631,-1.7087,-7.8073,-5.4689,-8.4966,-14.291,11.153,-6.9734,-2.5138,4.9841,-2.8962,-11.567,-5.4042,-1.5655,10.389,19.089,6.9317,-9.0802,3.5449,-15.214,-18.762,-13.725,-5.7398,-1.7268,-18.114,9.4956,12.006,13.541,4.8542,15.342,-11.96,-3.9446,6.7349,1.8443,1.0789,-10.933,7.6436,-4.0824,3.3632,1.8064,-9.7177,10.251,-5.5337,5.7713,-5.3917,3.5176,13.91,4.5029,6.4248,1
-64.765,-80.605,-129.81,-138.38,-11.811,-22.674,-57.677,-56.01,-6.5838,11.909,10.218,19.529,-13.154,-17.946,-15.516,-25.034,1.8957,0.22493,0.28779,-1.8236,-8.1305,-6.4612,9.4533,-11.974,0.82376,9.032,3.3863,2.7791,-10.434,-9.9495,-13.552,-27.261,-2.0604,-12.319,-15.489,-9.862,13.571,-1.821,9.0624,13.422,-0.41736,-14.326,3.2342,-5.5461,-19.159,-6.5811,-18.717,-3.2112,-1.5014,-14.925,3.8072,-7.8807,-6.9196,8.7383,0.28934,-0.39087,-11.485,6.5535,4.1042,-5.0571,1
-73.356,-68.27,-135.45,-150.76,-8.2338,-28.372,-37.775,-46.191,4.2325,15.24,13.374,29.236,-12.336,-6.5331,-19.719,-27.082,4.3722,-5.5351,3.2977,-1.5546,0.62104,6.0155,2.6988,5.9086,5.9848,10.988,19.561,7.0929,4.3603,-14.376,-8.1664,-7.8542,-1.6169,5.1982,-1.505,-2.1186,8.8687,-6.6069,17.953,1.5981,-13.567,-5.4816,4.0775,-0.33696,2.712,1.2477,-1.2222,1.011,-6.9245,-4.7397,-9.3068,-12.13,-2.0746,0.65742,8.9132,0.79339,-3.2863,4.5294,4.0587,-3.4328,1
-46.042,-84.909,-142.56,-143.71,-14.82,-19.305,-44.852,-44.665,-1.4628,17.073,15.267,8.5715,6.6566,-7.484,-11.316,-22.354,8.5945,2.9392,-1.5124,1.5534,-4.4675,-0.77215,-2.8883,-0.10173,6.2046,4.0872,18.225,14.059,-8.9385,-1.1304,6.1395,-8.9515,-4.0645,-10.038,-8.7353,-6.6646,3.4727,14.924,11.744,10.147,-2.2173,3.0167,15.14,5.626,-4.078,0.95677,8.3773,-7.6901,7.6038,-2.2188,2.0665,4.1083,7.8337,2.426,-1.0957,3.6976,2.4022,5.0865,6.2357,1.9823,1
-56.413,-79.799,-124.88,-153.52,-38.676,-26.452,-37.861,-44.079,-1.7545,4.4192,23.29,31.643,-1.6246,-12.263,-11.342,-23.177,-4.5039,4.8146,9.3147,2.8116,4.2319,2.1398,-5.5166,8.7086,6.4733,16.95,-3.3706,1.4121,-1.1703,-1.408,-9.2845,-6.9539,0.093457,-6.9103,2.3546,-4.5718,0.14721,6.632,19.915,9.5852,1.3157,1.065,-5.9402,-0.065041,9.3919,5.3548,-5.6512,9.8519,10.74,8.8613,2.6876,-7.3861,-8.4412,1.8132,-6.9557,8.6715,-0.17354,0.67885,-6.9804,-3.6716,1
-61.822,-86.667,-134.99,-148.25,-26.06,-13.453,-48.099,-40.942,3.4965,7.2658,23.397,24.965,-18.038,1.3144,-35.179,-22.615,-3.0018,8.1098,6.0632,-7.5563,4.4714,4.4945,14.11,3.4999,2.3718,6.5515,18.742,6.2133,-8.7344,-6.8593,-18.567,-17.762,-4.4166,-5.9994,-23.226,-8.7416,19.991,-2.8945,6.57,3.5635,-3.6472,-8.5779,3.2242,6.6624,1.3405,-1.755,-0.37509,-3.8682,-14.735,-6.8133,-2.4969,0.86914,3.0499,-1.4899,-7.0444,-3.1223,-4.1415,0.35663,-4.1565,-4.6499,1
-48.217,-75.435,-133.5,-152.05,-23.134,-27.126,-28.384,-46.825,8.0296,2.6439,15.487,12.623,-17.574,-18.64,-24.481,-25.888,8.633,-4.708,7.5253,-1.6109,8.7689,6.5222,0.30936,2.1136,15.011,5.9707,8.0208,10.916,-10.293,-2.8155,-18.595,-7.2261,-4.7177,2.5185,-11.406,-14.683,5.2341,6.4269,18.415,8.0572,-8.3031,-3.0059,-11.956,-7.3178,-1.6216,-6.7855,-7.4733,16.011,5.4538,-6.8734,1.0151,4.6414,0.40912,-0.65386,2.9904,-15.01,-5.1427,-1.9287,-1.8739,0.8411,1
-66.903,-85.197,-131.15,-137.77,-24.987,-13.554,-42.679,-48.755,6.4006,11.774,24.004,32.674,-20.38,-9.6366,-29.034,-30.855,5.3545,-5.7174,6.19,-6.1923,2.4785,-1.8941,-6.5834,-12.956,-2.8895,3.7108,11.403,8.6124,2.8713,10.752,-1.0305,-7.0945,-1.9403,-12.565,-14.897,-7.3667,8.0922,-5.7064,16.675,-3.9735,1.8169,4.6181,-9.9191,-3.2439,0.87959,-4.7886,0.74689,-5.5458,-3.073,5.5957,7.5667,-8.281,-5.3628,3.8821,2.8799,-3.294,-6.919,-10.364,-8.3564,-5.4335,1
-58.544,-77.975,-111.49,-149.94,-17.057,-12.254,-45.597,-43.366,22.539,8.7908,23.479,26.949,-10.013,-13.689,-21.309,-16.685,3.1077,1.9682,14.57,0.74847,1.3319,-8.0706,-0.015622,-5.7164,15.862,-3.4237,2.9091,9.3346,1.9352,-9.6748,-6.9335,-9.5813,3.354,-19.501,-4.2156,-0.74256,4.881,-1.978,-1.3043,10.202,4.2308,-8.8057,-5.0621,-9.8453,-12.125,17.098,-10.876,9.5657,-10.401,4.7252,-7.7507,-6.6676,-4.9975,4.3865,-2.2807,-8.9311,-11.857,5.364,11.903,8.4633,1
-55.63,-79.649,-113.87,-143.57,-16.085,-31.944,-36.491,-47.993,7.3897,6.522,7.387,27.166,10.157,-9.2695,-10.758,-18.451,5.8847,-19.54,5.1725,-7.5051,3.4134,2.4174,-2.7587,5.3962,8.6544,0.57277,4.6307,8.4135,3.7937,-2.284,-10.898,7.4503,-18.675,-2.0596,2.3629,-14.413,5.3515,3.8547,10.483,27.278,-0.42938,11.218,-1.6442,2.2454,-2.6801,5.5449,-6.2937,-6.6288,-3.5405,-1.0816,0.78388,-0.44682,-5.8655,-4.049,-4.851,-1.1729,6.1738,4.057,-4.3733,-7.7211,1
-56.431,-79.278,-138.85,-148.32,-18.928,-9.8052,-41.192,-51.224,1.7548,21.257,25.487,22.892,-20.261,-6.5728,-29.184,-23.343,6.5871,0.35302,2.7298,-7.0891,3.2478,1.3887,2.6841,-16.853,-6.9951,1.158,12.53,1.1205,-13.081,13.868,-9.7508,-15.652,-2.3009,-9.2128,-2.9278,-5.042,1.3601,13.175,11.281,9.9378,-0.89178,3.1404,1.7953,7.8387,-5.9815,-1.793,-0.068295,12.34,4.8394,11.953,1.9582,-4.861,-0.52423,0.95385,1.0631,-6.8458,-5.6929,-0.035333,4.8476,-2.4599,1
-55.254,-86.293,-128.69,-150.69,-8.6146,-17.668,-41.343,-38.016,12.737,8.9341,27.317,21.705,-6.0615,-3.4992,-20.53,-14.422,3.3688,-9.9843,-2.9266,-2.9991,1.5382,6.8559,9.9206,-6.9865,3.9992,6.7738,6.6268,-0.56967,9.7022,-11.705,-5.9141,-11.445,-5.9079,1.5871,-11.345,0.81644,7.0588,0.39572,16.282,9.3843,2.4213,-9.4613,1.3911,1.2573,6.8272,-14.524,-13.686,-11.921,-8.8165,-1.5173,0.89279,6.3772,-5.8933,7.9571,-0.30739,-7.1625,2.4573,-4.8774,-6.1995,-3.1499,1
-57.22,-68.152,-120.81,-139.88,-20.735,-19.707,-41.59,-54.254,14.429,22.482,11.468,27.644,5.7813,-14.017,-14.309,-2.9535,8.6458,-9.8545,-9.4599,0.1056,3.148,4.7684,-3.6203,-1.3778,7.6822,-3.3837,-2.2581,12.069,0.22052,-8.4096,-12.658,-18.008,-3.5576,4.0483,-14.878,-10.831,4.4009,8.5335,9.3404,12.41,2.69,5.6667,8.7369,8.6377,7.9872,0.45641,-9.5712,-3.5327,7.0097,-5.4593,-1.3399,1.2808,-1.206,4.8186,-1.186,-3.9308,1.8758,-4.3931,0.97881,4.8303,1
